<<<<<<< HEAD
﻿SA2 CODE 2018,SA2 2018,DHB,ETHNICITY, POPULATION , FIRST DOSE , SECOND DOSE , FIRST DOSE UPTAKE , SECOND DOSE UPTAKE 
250600,Karori East,Capital and Coast,Maori,109,Masked,Masked,>950,>950
250700,Pipitea-Kaiwharawhara,Capital and Coast,Maori,88,Masked,80,>950,909
250800,Northland (Wellington City),Capital and Coast,Maori,167,Masked,Masked,>950,>950
250800,Northland (Wellington City),Capital and Coast,Pacific Peoples,40,38,36,950,900
250900,Thorndon,Capital and Coast,Maori,265,Masked,248,>950,936
250900,Thorndon,Capital and Coast,Pacific Peoples,87,82,74,943,851
251000,Wellington Botanic Gardens,Capital and Coast,Maori,55,Masked,Masked,>950,>950
251100,Kelburn,Capital and Coast,Maori,95,Masked,88,>950,926
251200,Aro Valley,Capital and Coast,Maori,271,Masked,249,>950,919
251200,Aro Valley,Capital and Coast,Pacific Peoples,69,62,60,899,870
251300,Wellington University,Capital and Coast,Maori,102,Masked,93,>950,912
251400,Wellington Central,Capital and Coast,Maori,233,217,195,931,837
251400,Wellington Central,Capital and Coast,Pacific Peoples,98,78,72,796,735
251500,Brooklyn North,Capital and Coast,Maori,87,Masked,79,>950,908
251600,Dixon Street,Capital and Coast,Maori,385,358,326,930,847
251600,Dixon Street,Capital and Coast,Pacific Peoples,135,124,121,919,896
251700,Vivian West,Capital and Coast,Maori,239,Masked,214,>950,895
251700,Vivian West,Capital and Coast,Pacific Peoples,64,Masked,Masked,>950,>950
251800,Courtenay,Capital and Coast,Maori,133,122,112,917,842
251800,Courtenay,Capital and Coast,Pacific Peoples,42,35,34,833,810
251900,Brooklyn East,Capital and Coast,Maori,143,Masked,Masked,>950,>950
251900,Brooklyn East,Capital and Coast,Pacific Peoples,51,Masked,48,>950,941
252000,Mount Cook West,Capital and Coast,Maori,358,324,294,905,821
252000,Mount Cook West,Capital and Coast,Pacific Peoples,111,99,85,892,766
252100,Vivian East,Capital and Coast,Maori,141,134,124,950,879
252100,Vivian East,Capital and Coast,Pacific Peoples,45,Masked,Masked,>950,>950
252200,Brooklyn South,Capital and Coast,Maori,130,Masked,117,>950,900
252200,Brooklyn South,Capital and Coast,Pacific Peoples,68,Masked,63,>950,926
252300,Oriental Bay,Capital and Coast,Maori,61,57,56,934,918
252400,Mount Cook East,Capital and Coast,Maori,230,Masked,202,>950,878
252400,Mount Cook East,Capital and Coast,Pacific Peoples,94,86,78,915,830
252500,Mount Victoria,Capital and Coast,Maori,262,249,240,950,916
252500,Mount Victoria,Capital and Coast,Pacific Peoples,74,Masked,Masked,>950,>950
252600,Roseneath ,Capital and Coast,Maori,67,62,61,925,910
252700,Owhiro Bay,Capital and Coast,Maori,198,185,169,934,854
252700,Owhiro Bay,Capital and Coast,Pacific Peoples,126,114,105,905,833
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Maori,193,Masked,180,>950,933
252800,Kingston-Mornington-Vogeltown,Capital and Coast,Pacific Peoples,104,96,92,923,885
252900,Newtown North,Capital and Coast,Maori,186,166,154,892,828
252900,Newtown North,Capital and Coast,Pacific Peoples,131,Masked,121,>950,924
253000,Newtown West,Capital and Coast,Maori,262,Masked,245,>950,935
253000,Newtown West,Capital and Coast,Pacific Peoples,157,147,139,936,885
253100,Hataitai North,Capital and Coast,Maori,217,Masked,Masked,>950,>950
253100,Hataitai North,Capital and Coast,Pacific Peoples,87,75,71,862,816
253200,Evans Bay,Capital and Coast,Maori,82,Masked,76,>950,927
253300,Berhampore,Capital and Coast,Maori,333,302,266,907,799
253300,Berhampore,Capital and Coast,Pacific Peoples,264,245,227,928,860
253400,Hataitai South,Capital and Coast,Maori,99,91,87,919,879
253500,Maupuia,Capital and Coast,Maori,110,98,81,891,736
253500,Maupuia,Capital and Coast,Pacific Peoples,127,Masked,111,>950,874
253600,Newtown South,Capital and Coast,Maori,304,Masked,262,>950,862
253600,Newtown South,Capital and Coast,Pacific Peoples,258,244,228,946,884
253700,Kilbirnie Central,Capital and Coast,Maori,245,231,215,943,878
253700,Kilbirnie Central,Capital and Coast,Pacific Peoples,151,Masked,138,>950,914
253800,Island Bay West,Capital and Coast,Maori,254,236,226,929,890
253800,Island Bay West,Capital and Coast,Pacific Peoples,130,114,110,877,846
253900,Melrose,Capital and Coast,Maori,86,76,70,884,814
253900,Melrose,Capital and Coast,Pacific Peoples,48,42,41,875,854
254000,Island Bay East,Capital and Coast,Maori,276,251,232,909,841
254000,Island Bay East,Capital and Coast,Pacific Peoples,112,Masked,104,>950,929
254100,Miramar North,Capital and Coast,Maori,107,92,84,860,785
254100,Miramar North,Capital and Coast,Pacific Peoples,119,Masked,104,>950,874
254200,Kilbirnie East,Capital and Coast,Maori,202,190,174,941,861
254200,Kilbirnie East,Capital and Coast,Pacific Peoples,181,166,156,917,862
254300,Lyall Bay,Capital and Coast,Maori,245,Masked,226,>950,922
254300,Lyall Bay,Capital and Coast,Pacific Peoples,165,141,125,855,758
254400,Miramar Central,Capital and Coast,Maori,153,137,122.0,895,797
254400,Miramar Central,Capital and Coast,Pacific Peoples,136,Masked,127.0,>950,934
254500,Southgate,Capital and Coast,Maori,77.0,Masked,Masked,>950,>950
254500,Southgate,Capital and Coast,Pacific Peoples,76.0,68,64,895,842
254600,Karaka Bay-Worser Bay,Capital and Coast,Maori,65,Masked,58,>950,892
254700,Houghton Bay,Capital and Coast,Maori,96,Masked,88,>950,917
254700,Houghton Bay,Capital and Coast,Pacific Peoples,55,51,46,927,836
254800,Miramar East,Capital and Coast,Maori,133,Masked,126,>950,947
254800,Miramar East,Capital and Coast,Pacific Peoples,90,80,75,889,833
254900,Miramar South,Capital and Coast,Maori,243,219,200,901,823
254900,Miramar South,Capital and Coast,Pacific Peoples,345,Masked,312,>950,904
255100,Strathmore (Wellington City),Capital and Coast,Maori,509,460,385,904,756
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,475,Masked,411,>950,865
255200,Seatoun,Capital and Coast,Maori,102,Masked,Masked,>950,>950
255300,Kopuaranga,Wairarapa,Maori,81,66,56,815,691
255400,Upper Plain,Wairarapa,Maori,116,Masked,104,>950,897
255500,Opaki,Wairarapa,Maori,73,69,62,945,849
255600,Ngaumutawa,Wairarapa,Maori,221,204,164,923,742
255700,Solway North,Wairarapa,Maori,368,335,264,910,717
255700,Solway North,Wairarapa,Pacific Peoples,57,Masked,50,>950,877
255800,Lansdowne West,Wairarapa,Maori,263,215,188,817,715
255900,Masterton Central,Wairarapa,Maori,143,112,93,783,650
256000,Kuripuni,Wairarapa,Maori,209,186,167,890,799
256100,Douglas Park,Wairarapa,Maori,270,249,195,922,722
256100,Douglas Park,Wairarapa,Pacific Peoples,60,54,49,900,817
256200,Solway South,Wairarapa,Maori,699,631,522,903,747
256200,Solway South,Wairarapa,Pacific Peoples,94,Masked,78,>950,830
256300,Lansdowne East,Wairarapa,Maori,466,434,374,931,803
256300,Lansdowne East,Wairarapa,Pacific Peoples,65,Masked,59,>950,908
256400,Cameron and Soldiers Park,Wairarapa,Maori,400,346,298,865,745
256400,Cameron and Soldiers Park,Wairarapa,Pacific Peoples,59,48,46,814,780
256500,Whareama,Wairarapa,Maori,139,Masked,110,>950,791
256600,Homebush-Te Ore Ore,Wairarapa,Maori,123,99,84,805,683
256700,McJorrow Park,Wairarapa,Maori,661,547,404,828,611
256700,McJorrow Park,Wairarapa,Pacific Peoples,115,106,93,922,809
256800,Mount Holdsworth,Wairarapa,Maori,116,99,84,853,724
256900,Carterton North,Wairarapa,Maori,264,237,193,898,731
257000,Kokotau,Wairarapa,Maori,91,Masked,71,>950,780
257100,Carterton South,Wairarapa,Maori,321,277,238,863,741
257200,Gladstone (Carterton District),Wairarapa,Maori,66,61,53,924,803
257300,Tauherenikau,Wairarapa,Maori,102,94,77,922,755
257400,Kahutara,Wairarapa,Maori,97,Masked,79,>950,814
257500,Featherston,Wairarapa,Maori,392,341,284,870,724
257500,Featherston,Wairarapa,Pacific Peoples,51,Masked,43,>950,843
257700,Greytown,Wairarapa,Maori,148,135,120,912,811
257800,Aorangi Forest,Wairarapa,Maori,176,166,144,943,818
257900,Martinborough,Wairarapa,Maori,227,198,172,872,758
300300,Golden Bay/Mohua,Nelson Marlborough,Maori,97,62,55,639,567
300500,Takaka,Nelson Marlborough,Maori,84,62,51,738,607
300600,Pohara-Abel Tasman,Nelson Marlborough,Maori,66,48,42,727,636
300700,Takaka Hills,Nelson Marlborough,Maori,91,65,55,714,604
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Maori,110,84,75,764,682
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Pacific Peoples,52,Masked,Masked,>950,>950
300900,Upper Moutere,Nelson Marlborough,Maori,88,52,46,591,523
301000,Lower Moutere,Nelson Marlborough,Maori,109,73,60,670,550
301100,Motueka North,Nelson Marlborough,Maori,253,196,167,775,660
301200,Motueka West,Nelson Marlborough,Maori,312,244,197,782,631
301200,Motueka West,Nelson Marlborough,Pacific Peoples,50,Masked,Masked,>950,>950
301300,Motueka East,Nelson Marlborough,Maori,222,187,159,842,716
301500,Golden Downs,Nelson Marlborough,Maori,136,116,94,853,691
301600,Moutere Hills,Nelson Marlborough,Maori,117,103,90,880,769
301700,Ruby Bay-Mapua,Nelson Marlborough,Maori,97,88,72,907,742
301800,Murchison-Nelson Lakes,Nelson Marlborough,Maori,77,58,55,753,714
302100,Waimea West,Nelson Marlborough,Maori,44,40,40,909,909
302200,Appleby,Nelson Marlborough,Maori,56,50,41,893,732
302300,Wakefield,Nelson Marlborough,Maori,113,90,78,796,690
302400,Richmond West (Tasman District),Nelson Marlborough,Maori,83,66,58,795,699
302500,Wakefield Rural,Nelson Marlborough,Maori,47,39,32,830,681
302600,Brightwater,Nelson Marlborough,Maori,116,101,85,871,733
302700,Hope,Nelson Marlborough,Maori,48,36,32,750,667
302800,Richmond Central (Tasman District),Nelson Marlborough,Maori,123,102,87,829,707
302900,Ben Cooper Park,Nelson Marlborough,Maori,150,135,113,900,753
303100,Wilkes Park,Nelson Marlborough,Maori,111,100,89,901,802
303200,Templemore,Nelson Marlborough,Maori,60,Masked,56,>950,933
303300,Easby Park,Nelson Marlborough,Maori,160,134,111,838,694
303600,Nelson Rural,Nelson Marlborough,Maori,97,81,67,835,691
304100,Tahunanui,Nelson Marlborough,Maori,283,227,170,802,601
304100,Tahunanui,Nelson Marlborough,Pacific Peoples,55,Masked,51,>950,927
304200,Britannia,Nelson Marlborough,Maori,131,105,88,802,672
304200,Britannia,Nelson Marlborough,Pacific Peoples,44,Masked,Masked,>950,>950
304300,Atawhai,Nelson Marlborough,Maori,151,135,115,894,762
304400,Broadgreen-Monaco,Nelson Marlborough,Maori,203,166,142,818,700
304400,Broadgreen-Monaco,Nelson Marlborough,Pacific Peoples,46,Masked,37,>950,804
304500,Washington,Nelson Marlborough,Maori,281,241,184,858,655
304500,Washington,Nelson Marlborough,Pacific Peoples,51,Masked,39,>950,765
304600,Tahuna Hills,Nelson Marlborough,Maori,198,177,142,894,717
304700,Nelson Central-Trafalgar,Nelson Marlborough,Maori,76,55,39,724,513
304800,The Wood,Nelson Marlborough,Maori,174,141,121,810,695
304800,The Wood,Nelson Marlborough,Pacific Peoples,45,42,36,933,800
304900,Toi Toi,Nelson Marlborough,Maori,151,121,93,801,616
305000,Nayland,Nelson Marlborough,Maori,146,124,96,849,658
305000,Nayland,Nelson Marlborough,Pacific Peoples,57,Masked,51,>950,895
305100,Aldinga,Nelson Marlborough,Maori,188,166,155,883,824
305200,Victory,Nelson Marlborough,Maori,191,141,117,738,613
305300,Rutherford,Nelson Marlborough,Maori,167,140,117,838,701
305300,Rutherford,Nelson Marlborough,Pacific Peoples,41,Masked,Masked,>950,>950
305400,Maitlands,Nelson Marlborough,Maori,167,141,126,844,754
305500,Maitai,Nelson Marlborough,Maori,78,71,61,910,782
305600,Grampians,Nelson Marlborough,Maori,310,260,224,839,723
305600,Grampians,Nelson Marlborough,Pacific Peoples,51,Masked,48,>950,941
305800,Suffolk,Nelson Marlborough,Maori,164,139,113,848,689
305900,Omaio,Nelson Marlborough,Maori,307,247,192,805,625
305900,Omaio,Nelson Marlborough,Pacific Peoples,55,Masked,Masked,>950,>950
306000,Enner Glynn,Nelson Marlborough,Maori,192,170,142,885,740
306200,The Brook,Nelson Marlborough,Maori,88,78,68,886,773
306300,Marlborough Sounds West,Nelson Marlborough,Maori,151,126,101,834,669
306500,Marlborough Sounds East,Nelson Marlborough,Maori,109,Masked,86,>950,789
306600,Upper Wairau ,Nelson Marlborough,Maori,82,Masked,63,>950,768
306700,Waikawa (Marlborough District),Nelson Marlborough,Maori,198,173,150,874,758
306800,Waitohi (Marlborough District),Nelson Marlborough,Maori,455,385,335,846,736
306900,Tuamarina,Nelson Marlborough,Maori,105,86,77,819,733
307000,Awatere,Nelson Marlborough,Maori,137,122,95,891,693
307100,Renwick,Nelson Marlborough,Maori,168,Masked,150,>950,893
307200,Lower Wairau ,Nelson Marlborough,Maori,74,Masked,66,>950,892
307300,Woodbourne,Nelson Marlborough,Maori,154,Masked,135,>950,877
307400,Spring Creek-Grovetown,Nelson Marlborough,Maori,117,107,90,915,769
307500,Springlands,Nelson Marlborough,Maori,276,242,202,877,732
307500,Springlands,Nelson Marlborough,Pacific Peoples,71,Masked,Masked,>950,>950
307600,Yelverton,Nelson Marlborough,Maori,191,171,143,895,749
307600,Yelverton,Nelson Marlborough,Pacific Peoples,82,Masked,72,>950,878
307700,Mayfield,Nelson Marlborough,Maori,228,177,134,776,588
307700,Mayfield,Nelson Marlborough,Pacific Peoples,79,Masked,Masked,>950,>950
307800,Whitney West,Nelson Marlborough,Maori,245,213,178,869,727
307800,Whitney West,Nelson Marlborough,Pacific Peoples,65,Masked,Masked,>950,>950
307900,Blenheim Central,Nelson Marlborough,Maori,194,152.0,122,784,629
307900,Blenheim Central,Nelson Marlborough,Pacific Peoples,47,Masked,Masked,>950,>950
308000,Riversdale-Islington,Nelson Marlborough,Maori,308,264,216,857,701
308000,Riversdale-Islington,Nelson Marlborough,Pacific Peoples,86,Masked,Masked,>950,>950
308100,Whitney East,Nelson Marlborough,Maori,238,200,176,840,739
308100,Whitney East,Nelson Marlborough,Pacific Peoples,99,Masked,93,>950,939
308200,Redwoodtown West,Nelson Marlborough,Maori,244,204,176,836,721
308200,Redwoodtown West,Nelson Marlborough,Pacific Peoples,77,70,61,909,792
308300,Witherlea West,Nelson Marlborough,Maori,182,165,141,907,775
308300,Witherlea West,Nelson Marlborough,Pacific Peoples,40,Masked,36,>950,900
308400,Redwoodtown East,Nelson Marlborough,Maori,220,177,150,805,682
308400,Redwoodtown East,Nelson Marlborough,Pacific Peoples,70,66,61,943,871
308500,Riverlands,Nelson Marlborough,Pacific Peoples,53,Masked,Masked,>950,>950
308600,Witherlea East,Nelson Marlborough,Maori,188,168,142,894,755
308800,Kaikoura Ranges,Canterbury,Maori,183,162,145,885,792
308900,Kaikoura,Canterbury,Maori,321,264,231,822,720
309000,Karamea,West Coast,Maori,46,32,27,696,587
309200,Westport North,West Coast,Maori,168,151,134,899,798
309300,Westport Rural,West Coast,Maori,73,61,53,836,726
309400,Westport South,West Coast,Maori,202,172,142,851,703
309500,Buller Coalfields,West Coast,Maori,80,65,56,812,700
309600,Charleston (Buller District),West Coast,Maori,42,32,29,762,690
309700,Inangahua,West Coast,Maori,49,33,29,673,592
309800,Reefton,West Coast,Maori,89,62,50,697,562
309900,Barrytown,West Coast,Maori,86,71,62,826,721
310000,Runanga,West Coast,Maori,92,74,61,804,663
310100,Cobden,West Coast,Maori,185,157,126,849,681
310200,Blaketown,West Coast,Maori,89,74,62,831,697
310300,Greymouth Central,West Coast,Maori,59,51,47,864,797
310400,King Park,West Coast,Maori,69,57,53,826,768
310500,Marsden,West Coast,Maori,103,93,86,903,835
310600,Karoro,West Coast,Maori,51,Masked,47,>950,922
310700,Rutherglen-Camerons,West Coast,Maori,85,79,73,929,859
310800,Greymouth Rural,West Coast,Maori,59,42,34,712,576
310900,Dobson,West Coast,Maori,78,59,50,756,641
311000,Nelson Creek,West Coast,Maori,52,47,44,904,846
311300,Westland Glaciers-Bruce Bay,West Coast,Maori,54,40,36,741,667
311400,Arahura-Kumara,West Coast,Maori,136,106,93,779,684
311500,Hokitika,West Coast,Maori,441,393,358,891,812
311700,Hokitika Rural,West Coast,Maori,126,108,98,857,778
311800,Waitaha,West Coast,Maori,40,32,29,800,725
311900,Whataroa-Harihari,West Coast,Maori,49,46,36,939,735
312000,Hokitika Valley-Otira,West Coast,Maori,40,33,27,825,675
312200,Amuri,Canterbury,Maori,136,111,96,816,706
312400,Upper Hurunui,Canterbury,Maori,89,69,57,775,640
312500,Parnassus,Canterbury,Maori,101,78,65,772,644
312600,Ashley Forest,Canterbury,Maori,40,36,32,900,800
312700,Omihi,Canterbury,Maori,65,51,45,785,692
312800,Balcairn,Canterbury,Maori,102,88,81,863,794
312900,Amberley,Canterbury,Maori,109,89,78,817,716
313100,Ashley Gorge,Canterbury,Maori,41,31,26,756,634
313200,Oxford,Canterbury,Maori,95,79,73,832,768
313300,Starvation Hill-Cust,Canterbury,Maori,65,49,44,754,677
313400,Loburn,Canterbury,Maori,86,66,63,767,733
313500,Eyrewell,Canterbury,Maori,97,78,71,804,732
313600,West Eyreton,Canterbury,Maori,52,Masked,49,>950,942
313700,Ashley-Sefton,Canterbury,Maori,110,90,81,818,736
313800,Fernside,Canterbury,Maori,73,63,56,863,767
313900,Rangiora North West,Canterbury,Maori,89,74,67,831,753
314000,Kingsbury,Canterbury,Maori,91,84,72,923,791
314100,Ashgrove,Canterbury,Maori,101,87,78,861,772
314200,Rangiora North East,Canterbury,Maori,135,108,96,800,711
314300,Oxford Estate,Canterbury,Maori,63,57,53,905,841
314500,Rangiora South West,Canterbury,Maori,116,94,75,810,647
314600,Lilybrook,Canterbury,Maori,219,189,156,863,712
314600,Lilybrook,Canterbury,Pacific Peoples,41,33,29,805,707
314700,Waikuku,Canterbury,Maori,164,137,122,835,744
314800,Mandeville-Ohoka,Canterbury,Maori,119,113,111,950,933
314900,Rangiora South East,Canterbury,Maori,141,112,96,794,681
315000,Southbrook,Canterbury,Maori,44,39,31,886,705
315200,Tuahiwi,Canterbury,Maori,158,147,128,930,810
315300,Woodend,Canterbury,Maori,219,207,185,945,845
315400,Pegasus,Canterbury,Maori,153,143,130,935,850
315500,Clarkville,Canterbury,Maori,75,67,56,893,747
315600,Pegasus Bay,Canterbury,Maori,118,94,86,797,729
315700,Kaiapoi North West,Canterbury,Maori,225,192,162,853,720
315700,Kaiapoi North West,Canterbury,Pacific Peoples,49,41,37,837,755
315800,Silverstream (Waimakariri District),Canterbury,Maori,66,57,53,864,803
315900,Sovereign Palms,Canterbury,Maori,276,257,234,931,848
315900,Sovereign Palms,Canterbury,Pacific Peoples,46,40,37,870,804
316000,Kaiapoi West,Canterbury,Maori,135,117,104,867,770
316100,Kaiapoi Central,Canterbury,Maori,206,180,156,874,757
316200,Kaiapoi South,Canterbury,Maori,120,107,97,892,808
316500,Paparua,Canterbury,Maori,52,47,39,904,750
316600,Yaldhurst,Canterbury,Maori,79,Masked,65,>950,823
316600,Yaldhurst,Canterbury,Pacific Peoples,44,Masked,40,>950,909
316900,Belfast West,Canterbury,Maori,108,Masked,95,>950,880
317000,Harewood,Canterbury,Maori,43,38,32,884,744
317100,Brooklands-Spencerville,Canterbury,Maori,65,Masked,53,>950,815
317200,Styx,Canterbury,Maori,82,75,68,915,829
317300,Belfast East,Canterbury,Maori,229,208,190,908,830
317300,Belfast East,Canterbury,Pacific Peoples,60,Masked,55,>950,917
317400,Northwood,Canterbury,Maori,115,108,103,939,896
317600,Regents Park,Canterbury,Maori,44,Masked,41,>950,932
317700,Hawthornden,Canterbury,Maori,126,117,105,929,833
317700,Hawthornden,Canterbury,Pacific Peoples,81,Masked,Masked,>950,>950
317800,Bishopdale North,Canterbury,Maori,284,253,223,891,785
317800,Bishopdale North,Canterbury,Pacific Peoples,85,73,68,859,800
317900,Casebrook,Canterbury,Maori,280,252,224,900,800
317900,Casebrook,Canterbury,Pacific Peoples,89,Masked,Masked,>950,>950
318000,Bishopdale West,Canterbury,Maori,178,158,137,888,770
318000,Bishopdale West,Canterbury,Pacific Peoples,100,85,75,850,750
318100,Templeton,Canterbury,Maori,152,Masked,Masked,>950,>950
318200,Islington,Canterbury,Maori,112,101,88,902,786
318200,Islington,Canterbury,Pacific Peoples,56,45,44,804,786
318300,Burnside Park,Canterbury,Maori,143,133,123,930,860
318300,Burnside Park,Canterbury,Pacific Peoples,50,43,40,860,800
318400,Marshland,Canterbury,Maori,67,58,52,866,776
318500,Avonhead North,Canterbury,Maori,52,46,38,885,731
318600,Redwood North,Canterbury,Maori,188,Masked,163,>950,867
318700,Broomfield,Canterbury,Maori,261,225,199,862,762
318700,Broomfield,Canterbury,Pacific Peoples,140,116,104,829,743
318800,Redwood West,Canterbury,Maori,237,188,162,793,684
318800,Redwood West,Canterbury,Pacific Peoples,81,Masked,71,>950,877
318900,Avonhead West,Canterbury,Maori,43,Masked,36,>950,837
319000,Bishopdale South,Canterbury,Maori,127,Masked,114,>950,898
319000,Bishopdale South,Canterbury,Pacific Peoples,59,Masked,Masked,>950,>950
319200,Burnside,Canterbury,Maori,194,168,144,866,742
319200,Burnside,Canterbury,Pacific Peoples,76,71,62,934,816
319300,Hei Hei,Canterbury,Maori,352,309,267,878,759
319300,Hei Hei,Canterbury,Pacific Peoples,244,219,206,898,844
319400,Papanui North,Canterbury,Maori,223,174,132,780,592
319400,Papanui North,Canterbury,Pacific Peoples,85,Masked,74,>950,871
319500,Avonhead East,Canterbury,Maori,117,110,91,940,778
319500,Avonhead East,Canterbury,Pacific Peoples,59,Masked,52,>950,881
319600,Redwood East,Canterbury,Maori,275,246,228,895,829
319600,Redwood East,Canterbury,Pacific Peoples,72,68,59,944,819
319700,Avonhead South,Canterbury,Maori,124,116,103,935,831
319700,Avonhead South,Canterbury,Pacific Peoples,68,Masked,59,>950,868
319800,Riccarton Racecourse,Canterbury,Maori,94,84,73,894,777
319800,Riccarton Racecourse,Canterbury,Pacific Peoples,59,Masked,Masked,>950,>950
319900,Bryndwr North,Canterbury,Maori,320,253,207,791,647
319900,Bryndwr North,Canterbury,Pacific Peoples,103,Masked,92,>950,893
320100,Papanui West,Canterbury,Maori,160,151,132,944,825
320100,Papanui West,Canterbury,Pacific Peoples,58,50,44,862,759
320200,Ilam North,Canterbury,Maori,127,120,111,945,874
320200,Ilam North,Canterbury,Pacific Peoples,65,Masked,61,>950,938
320300,Hornby West,Canterbury,Maori,270,Masked,231,>950,856
320300,Hornby West,Canterbury,Pacific Peoples,140,Masked,120,>950,857
320500,Northcote (Christchurch City),Canterbury,Maori,164,150,128,915,780
320500,Northcote (Christchurch City),Canterbury,Pacific Peoples,66,Masked,54,>950,818
320600,Jellie Park,Canterbury,Maori,113,99,94,876,832
320700,Ilam South,Canterbury,Maori,121,104,92,860,760
320700,Ilam South,Canterbury,Pacific Peoples,80,73,71,912,888
320800,Bryndwr South,Canterbury,Maori,193,156,128,808,663
320800,Bryndwr South,Canterbury,Pacific Peoples,65,Masked,59,>950,908
320900,Papanui East,Canterbury,Maori,85,77,71,906,835
320900,Papanui East,Canterbury,Pacific Peoples,43,Masked,39,>950,907
321000,Sockburn North,Canterbury,Maori,187,171,154,914,824
321000,Sockburn North,Canterbury,Pacific Peoples,129,117,108,907,837
321100,Hornby South,Canterbury,Maori,425,386,333,908,784
321100,Hornby South,Canterbury,Pacific Peoples,162,Masked,142,>950,877
321200,Ilam University,Canterbury,Maori,136,Masked,126,>950,926
321200,Ilam University,Canterbury,Pacific Peoples,63,52,47,825,746
321300,Prestons,Canterbury,Maori,175,Masked,153,>950,874
321300,Prestons,Canterbury,Pacific Peoples,45,Masked,Masked,>950,>950
321400,Strowan,Canterbury,Maori,140,128,120,914,857
321500,Fendalton,Canterbury,Maori,62,Masked,Masked,>950,>950
321600,Waitikiri,Canterbury,Maori,171,Masked,141,>950,825
321700,Mairehau North,Canterbury,Maori,231,194,175,840,758
321700,Mairehau North,Canterbury,Pacific Peoples,66,Masked,62,>950,939
321800,Bush Inn,Canterbury,Maori,141,126,113,894,801
321800,Bush Inn,Canterbury,Pacific Peoples,65,Masked,61,>950,938
321900,Awatea North,Canterbury,Maori,139,Masked,113.0,>950,813
321900,Awatea North,Canterbury,Pacific Peoples,106,Masked,Masked,>950,>950
322000,Upper Riccarton,Canterbury,Maori,173,132,111,763,642
322000,Upper Riccarton,Canterbury,Pacific Peoples,80,70,62,875,775
322100,Malvern,Canterbury,Maori,130,Masked,114,>950,877
322100,Malvern,Canterbury,Pacific Peoples,43,Masked,Masked,>950,>950
322200,Rutland,Canterbury,Maori,112,103,95,920,848
322300,Sockburn South,Canterbury,Maori,50,43,40,860,800
322400,Deans Bush,Canterbury,Maori,69,64,59,928,855
322600,Holmwood,Canterbury,Maori,57,Masked,52,>950,912
322700,Wharenui,Canterbury,Maori,190,168,152,884,800
322700,Wharenui,Canterbury,Pacific Peoples,99,Masked,89,>950,899
322800,Wigram West,Canterbury,Maori,42,36,35,857,833
322900,Awatea South,Canterbury,Maori,50,39,35,780,700
323000,Merivale,Canterbury,Maori,94,84,79,894,840
323100,Mairehau South,Canterbury,Maori,269,242,208,900,773
323100,Mairehau South,Canterbury,Pacific Peoples,100,93,84,930,840
323200,Mona Vale,Canterbury,Maori,69,65,62,942,899
323300,Riccarton West,Canterbury,Maori,250,221,181,884,724
323300,Riccarton West,Canterbury,Pacific Peoples,119,Masked,112,>950,941
323400,Shirley West,Canterbury,Maori,420,334,275,795,655
323400,Shirley West,Canterbury,Pacific Peoples,192,163,141,849,734
323700,Queenspark,Canterbury,Maori,302,262,228,868,755
323700,Queenspark,Canterbury,Pacific Peoples,88,79,66,898,750
323800,St Albans North,Canterbury,Maori,135,115,103,852,763
323800,St Albans North,Canterbury,Pacific Peoples,44,38,34,864,773
323900,St Albans West,Canterbury,Maori,135,127,118,941,874
324000,Travis Wetlands,Canterbury,Maori,161,143,129,888,801
324000,Travis Wetlands,Canterbury,Pacific Peoples,57,48,46,842,807
324300,Oaklands West,Canterbury,Maori,117,110,100,940,855
324300,Oaklands West,Canterbury,Pacific Peoples,53,Masked,Masked,>950,>950
324400,Riccarton South,Canterbury,Maori,177,145,133,819,751
324400,Riccarton South,Canterbury,Pacific Peoples,67,Masked,Masked,>950,>950
324500,Halswell West,Canterbury,Maori,144,Masked,135,>950,938
324500,Halswell West,Canterbury,Pacific Peoples,50,47,44,940,880
324600,Shirley East,Canterbury,Maori,202,178,159,881,787
324600,Shirley East,Canterbury,Pacific Peoples,44,Masked,38,>950,864
324800,St Albans East,Canterbury,Maori,206,175,148,850,718
324800,St Albans East,Canterbury,Pacific Peoples,67,61,53,910,791
325000,Hillmorton,Canterbury,Maori,170,Masked,151,>950,888
325000,Hillmorton,Canterbury,Pacific Peoples,85,Masked,Masked,>950,>950
325100,Parklands,Canterbury,Maori,424,384,335,906,790
325100,Parklands,Canterbury,Pacific Peoples,106,95,84,896,792
325200,Riccarton East,Canterbury,Maori,52,Masked,47,>950,904
325300,Edgeware,Canterbury,Maori,274,231,200,843,730
325300,Edgeware,Canterbury,Pacific Peoples,80,66,58,825,725
325400,Aidanfield,Canterbury,Maori,99,86,81,869,818
325400,Aidanfield,Canterbury,Pacific Peoples,51,46,44,902,863
325600,Burwood,Canterbury,Maori,346,308,274,890,792
325600,Burwood,Canterbury,Pacific Peoples,81,76,69,938,852
325700,Christchurch Central-West,Canterbury,Maori,99,87,77,879,778
325800,Christchurch Central-North,Canterbury,Maori,194,172,153,887,789
325800,Christchurch Central-North,Canterbury,Pacific Peoples,54,43,39,796,722
